12480 2
tumbling -0.755757 -1.410183
hikmat -0.029161 0.127275
abal -0.199914 0.260726
basra -0.334402 -1.449337
expecting -0.954638 -0.582628
sulphurisation 1.863716 1.240736
musk -0.669841 1.924481
rapidly 2.462965 0.090755
gareth 1.386290 -0.444197
atlanta -1.284455 0.480970
stakes -3.095922 -0.106271
explosive 0.471778 0.414841
koehler -0.455562 0.246019
desinations 0.690485 -1.288363
bancorporation -0.091426 0.463806
shoup -3.319817 -0.212000
portion -0.226440 2.386389
inauguration -0.618510 -2.892318
mereenie -1.186609 -1.081073
clayton 0.296164 -1.583324
deal 0.577435 0.121183
disrupts 2.728573 -0.323083
maghreb -0.037382 -0.487922
larry -0.616923 -0.614496
winterkill -1.887198 0.189992
sours -1.118482 -0.971192
minnesota -2.866482 -1.498014
temperature -0.809106 -0.194722
nikkeiren 0.887354 -2.046144
rucias -2.488048 0.630433
inpact -0.297142 -3.730195
soymeal -0.258085 -0.780199
indispensable 1.029547 1.944987
difficultiesand -1.338713 0.873324
caputo -1.390937 -0.156279
filing -0.947994 0.652946
since 0.059328 -0.036646
seem 1.490878 0.410229
section 2.268960 -0.291421
liberian 2.190650 -1.122297
progressive -0.336120 -0.289504
themes -0.719328 0.288666
snith -0.972109 -1.472472
alvite -1.380875 0.685678
formally -0.789238 -0.330113
ope 0.758964 -0.836102
mochizuki -0.904565 -2.422225
modernisation 0.501892 0.161478
bite 1.450265 -0.698960
materialise 0.397581 0.688201
not 0.560725 -2.656187
discounts -0.775173 -1.952617
okiyama 1.751332 1.755240
spraying 0.844056 -0.212607
relax -0.015303 1.178430
denounced -1.549332 0.285029
urged -0.132067 -1.167819
hibernia 2.225139 1.180652
facilitate -0.650694 0.727252
nabisco 1.361643 -1.004421
committed 1.926739 -0.359338
compensation 0.369698 0.101852
morton -0.427150 1.125010
skills -0.929358 0.257486
comply 0.692632 -0.109140
ovr 1.541193 -0.492744
resulting -0.813718 -0.494555
kindled 0.805915 -0.621203
destrehan -0.163238 2.942094
swap 0.349699 2.493844
candidate 0.551875 -1.836282
weep -0.143156 0.258170
disappeared 0.638212 -1.456283
ascs 2.902712 -1.697712
henan -1.282993 0.289061
drinks -0.321299 -0.375777
bands -0.718155 -0.580760
shillings 0.218767 0.270816
monfort -1.596452 0.869262
uncouple 1.324971 -1.216139
mulligan 3.891762 2.481344
consistency 1.097152 0.011064
hans 0.750050 -0.915021
conglomerate 0.096499 -1.270066
bear 0.390255 -0.143323
dampness -1.312878 1.058361
welcome -2.294217 1.536732
progressed 0.955888 1.034849
stenholm -0.148368 0.221112
benzene -0.448730 0.008577
surveyed 0.062460 2.207416
re -0.735959 -0.444299
bilion 0.608011 -0.300638
cyrpus 1.341390 0.413103
investigating -0.244449 3.008067
disclosure -1.801717 0.123772
martime 1.466618 0.003391
accumulation 2.816526 1.032660
financier 1.054665 -1.642969
resisted 0.215437 1.641489
subhi -0.804015 0.013952
outflow 2.075831 -0.691933
tenders -1.436479 -1.857115
might -0.834787 -1.498176
foodgrains 0.771716 -2.490670
jawa -0.120760 0.264696
dozen -0.817163 -1.662878
musa -0.222397 1.935466
although -0.111987 0.641999
cyclone 2.112098 -0.575378
buoyed -0.566069 0.883388
labor -1.696006 -1.331928
eskimos 0.082571 -1.087316
case 1.988385 0.565987
zaire 0.796652 0.844268
barley 1.638128 -1.232413
villespedue 0.669282 -1.983127
hope -2.255259 2.757946
ouachita -0.527992 -1.313826
parted 3.055309 -1.187759
anzali -2.645394 -1.298316
wealthy -0.262987 1.601335
hatfield -0.845619 -0.268585
priolo 0.036046 1.828132
preceded 0.112823 2.014829
cites 0.874664 -1.542578
crashed -0.748650 0.245822
rico 1.009908 0.686659
mosar -1.004977 0.217246
propping 0.825065 0.521556
lives 0.275543 0.768584
fragile -0.278405 -0.949069
paroxysm 0.361058 -0.458142
fund -1.511469 -0.966716
freefall -1.010998 -0.189171
stockpile 1.802049 0.074246
commercially 1.138774 -1.203057
asamoah 1.080209 0.748152
complete -1.442203 -1.132133
lima 2.258758 0.261034
spotted 1.411422 -0.937769
trusts 0.483284 -0.788688
shultz 0.916087 -3.439725
escape -0.693898 0.107483
reversal -1.312270 0.860673
adrian -0.792214 -0.945274
managament 1.129296 -1.954553
flurries -0.064809 -1.178534
secertary -2.158512 -0.346060
fei -0.507996 0.478102
potato 1.346951 2.198017
opposing -0.993294 -1.566943
subsistence 0.472240 -0.070720
within -0.140218 -2.296844
envisaged -0.701914 -1.468878
hydrocal 0.492553 -0.428454
mcgroarty 1.303942 0.866620
gsm 1.249913 1.765978
mitsotakis -1.536687 1.457457
rebel 1.195164 1.560304
closest -1.615013 -0.646206
stay -1.411355 1.571229
cultivation -0.081491 -0.071241
overture -0.491609 1.326895
blankets -2.116201 0.817438
animal -2.515707 0.711875
ucl -0.304893 1.409827
stabalizing 1.026621 -1.623915
c -1.605929 -0.749664
vessels 0.038100 0.455651
tonner -0.965845 -0.630922
outline -2.205582 0.016167
dellsher 2.036970 0.525762
named -2.486172 -1.451222
intertwined -0.316291 0.179830
actual -2.627531 -1.191770
hurts 2.163119 -2.391981
fluctuating 0.579424 1.538272
sight -1.974826 3.975874
asca -0.988340 -2.110270
algeria -1.148089 1.997993
varying -1.045062 0.287508
stanlow -0.184282 -1.825853
cheating -3.000679 2.127576
buyers 0.052713 1.543270
mandatory -0.332743 -0.429596
descent -0.607412 0.507722
multifoods -1.173827 -1.108071
touching 0.093989 -0.336197
reorganizations -2.112057 1.257421
goodyear -0.820855 -0.403905
saidane 1.805385 -0.030557
hold 0.154397 -3.315091
shores 0.612642 0.645684
media 2.293790 1.268371
allowances -1.081588 -1.657126
excess -1.433234 -0.541613
rtz 0.505176 0.501498
tretvoll 1.027817 0.563739
resurgence 1.982939 -1.106888
scrapped -2.590506 -0.910280
sharpest -0.769609 -0.633791
indepndent 0.811111 0.665414
escalate 0.951339 -0.879871
confirm -2.984597 0.657739
embarked 0.064286 -1.705813
lawson -0.561393 -1.512451
ratsimandresy -4.250217 -0.360610
appointing 1.988044 0.915190
agreements 0.758613 0.632517
olein -0.568096 -2.178474
happening -2.735884 1.583859
offsetting 1.814747 1.983599
rallies -0.394409 0.351427
uncontrolled -0.293606 0.560301
underwriting -0.212160 -2.378623
indicate -1.299145 -0.336812
lecture -1.674706 -1.705020
diversified 0.228962 -1.390488
vacate -0.562924 0.895398
grigory -2.391140 -0.641517
marginal 0.455329 -1.376329
similarly 1.402500 -0.463562
icch 1.324139 -1.094577
tumaco 1.092490 3.772790
scramble -3.928072 0.943479
usdaprj -3.178761 -0.216843
wroblewski -0.201376 -1.320249
attempts -0.539647 -2.618547
fair 0.078732 -1.075715
bloodbath -2.527272 -0.544538
commons -0.275642 -0.794240
relation -0.756478 1.444543
augmented 0.046441 1.395511
fired 0.349447 -0.595502
journalists 2.210265 -1.491852
crafting -0.852525 0.576738
doubling -0.533259 -0.032066
branching -2.009718 1.284797
matters 2.214180 -0.472325
still -0.459907 -1.000897
bombings -1.871203 1.311332
abates 0.517254 -0.472698
seen -0.523583 -2.099402
curti 0.513435 1.183802
conditions -0.370969 0.984194
opportunity -1.616205 -0.435305
unjust -2.028362 0.701446
khamenei 0.858515 -0.335133
capture 1.107127 -1.629070
corner 0.976837 1.868594
nature -1.333992 -1.623258
pursuing 1.185562 0.826722
exact 1.431573 -0.348113
corporations -0.125699 -0.782199
regime 0.281092 -0.695976
say 0.991325 -0.060606
type 1.663341 1.391284
countenance 1.008036 -0.288797
sands -0.565956 -0.378809
once 1.384365 -1.699875
repeals -2.030180 0.634518
undergo 0.250856 -0.712258
dotted 0.365621 1.194562
lobbied 2.643965 2.729192
williams -1.723271 -0.617824
termed 1.017537 -1.169427
forms -0.267099 -0.930516
glimpse 0.018487 0.265568
stall 1.843451 -3.265013
coceral -1.827829 1.219134
steinkuehler 1.968304 1.383558
dropping -1.465237 2.237316
drawings -0.543163 -0.334043
unaware -0.960259 0.122735
chose -2.515722 1.778847
owner 1.316246 -1.497191
learn 0.716904 -0.678482
enthusiastically 2.228182 0.207453
stevens -1.464970 -1.901150
fundmental -1.110548 -1.200111
meal 0.541066 -1.325195
terre -0.341285 0.454171
sincerely 0.357734 -1.675385
consist 1.125411 -0.365648
ste -0.399733 -0.158526
vulnerable -0.277082 0.724069
craig 0.754684 1.511906
category 1.307821 -1.571795
shex 0.109897 0.697036
ministries 0.272708 1.379790
schlesinger -1.304551 1.855839
sheet -0.472014 0.716434
brightest -0.083137 1.200304
psbr 1.709159 0.316497
severel 1.527327 -1.835918
boltz 1.229488 -1.151493
interests 0.527499 -0.723387
professional -1.197565 0.549458
supplying -1.233118 0.719152
airliners 3.107413 0.863501
mirror 0.752150 -1.466311
people -0.150111 2.390030
years -0.400623 -0.518857
jeopardised 1.607055 -0.270000
taps 0.295183 1.581690
iraqis -0.299562 -1.344494
promised 0.917921 -1.795471
vocal 0.773580 -3.094537
schedules -0.060159 -0.979552
democrats -0.326377 1.660948
chittagong 0.211664 -1.125454
regent -0.223229 -1.519176
destruct 2.206746 2.110647
halvorsen 1.627855 1.771683
prspect -0.467068 -0.304571
midmississippi 2.454822 1.646631
debated -3.836984 1.437951
length 0.518767 0.245697
border -1.873684 -0.896944
culture -0.785323 -1.128072
fortunately -0.807397 -0.504338
pastures 1.044675 1.784728
foiled -0.038513 0.746021
hal -0.899737 0.805635
enjoys -0.706170 0.948008
raid -1.594698 2.511832
oilers 0.129749 0.087197
commentator -1.727749 1.276974
contact 0.795472 -0.193976
resuming 1.007566 -0.214174
temperatures 0.994563 0.765379
ibjt 2.168096 -1.291880
sumary 0.808179 -1.320939
brackets 0.711262 -0.717569
ebb 1.428852 0.772134
villages -2.021397 -1.571912
polled 0.011235 -0.553093
winning 0.256793 -0.707381
oseberg -1.447408 -0.171605
differentiating -1.396752 -0.509129
imposes 1.642925 3.320006
mellon -2.005915 -0.986430
besides 1.755489 0.326297
obvious -2.302449 0.888324
skeoch 1.448413 -2.399456
arrangements 2.257932 -0.977183
mine -0.202589 -1.390756
generated -2.350587 0.705664
spends 2.260632 1.042788
sanford -0.849121 1.033672
sensed -0.353556 0.146128
ua -1.300697 -1.838864
camdessus -3.767337 0.672836
sufficiently -1.203959 1.800477
remote 2.658106 -1.067360
buffer 1.662004 -0.393193
mexican -2.125809 0.060802
offset -1.216786 4.020301
expansion -0.546301 -3.290161
emerge 1.067875 1.016149
chona -2.441062 1.968764
thinned 0.953635 -0.542816
monitoring -1.071415 0.412516
dale -1.017706 -1.680272
surmised -1.970656 -0.880633
adapt -0.510946 1.049472
stos -0.387189 -1.885315
extricate -3.144712 -1.219636
glen -0.480005 0.698704
raymond 1.322169 -0.153339
loadings 0.351953 -2.061973
cracked -0.138251 -1.833697
lee 1.553808 -0.806678
islands 0.565681 -0.256774
owed -1.429429 -2.107218
ammendments 0.952807 0.594415
authorises 1.398622 -1.912163
drag -0.571510 0.042780
exisiting 0.848905 -0.859108
economics -0.545277 -0.218693
affects 0.356172 0.096034
tempt -2.176723 -1.625752
track -2.188188 -0.351965
shared -3.525081 -2.563871
raised -0.724111 -2.111944
reflag -0.603046 -1.142369
trout 0.243270 0.582705
dallas 1.130571 0.351999
completion -0.250032 0.103315
housing -1.511191 0.355264
liquid 0.690791 2.395198
blohm -0.535304 -0.220549
overshoot 0.541888 -0.091018
gorbachev 1.094354 -1.023573
bolts 1.556019 0.009480
adapingthe -1.041125 1.744685
warehouses 2.606122 -3.143902
sources -0.654112 -0.207476
conservative -1.653768 -1.481598
curtailment -0.166325 0.143257
imo 0.409970 0.860217
earn 0.614876 1.580241
leaps -0.927216 -2.219356
magangue 0.393029 1.179949
terminal -3.398522 -0.203977
somfa -0.966088 1.475160
upgrade 1.458876 -1.052605
markets -1.396596 1.849349
v -1.088350 -0.678882
themselves 4.322210 0.994536
extends 0.554151 -1.132819
escorting -0.124219 0.454941
lifters 0.706403 -1.495012
pesetas -0.817048 -0.601747
studied -0.083092 0.482192
abiding 0.400107 1.363696
qualifies 0.193948 1.624418
orchestrated -3.264708 1.659238
fish -1.190011 0.253429
rubio 1.174224 -0.267961
n -0.556032 -1.611253
imagine 0.199376 1.045547
unnecessarily -0.472126 -1.423130
technology 1.230674 -0.077765
push 1.524152 1.822880
job 0.271560 -1.416062
cape 0.659665 0.193042
discussed 0.485299 1.698196
completes -1.303336 0.344773
suggestions -0.996132 -2.049078
washington 0.368208 -3.121222
withdraw 0.632120 -0.076309
convergence -0.427483 1.166196
violations -0.581488 2.397838
kendall -0.645563 -0.195815
bangemann -1.145080 1.147554
wellheads 0.378481 0.840055
cheapest 0.430149 -1.277151
gathering 1.127035 -2.168840
huntington -0.278898 2.782150
tempers -0.256014 -1.039961
miracle -1.619688 0.058439
weighed 1.469617 0.502575
gullfaks 2.320945 0.619555
rainfall -0.169952 0.328021
leasing -2.967196 1.906924
keidanren 0.631770 -0.899818
repatriate -0.777411 -1.574071
curbs -1.729097 0.020253
standard -0.834537 0.516505
charter 1.076254 -1.825406
ratchasima 0.749263 -2.530478
session 1.730156 1.074302
workforce -1.001787 0.380558
changing -3.255360 0.707711
presumed -2.465235 0.497499
jittery -1.488962 1.957482
plugged -0.131168 -0.559739
gabes -0.903690 -0.019433
aimed -0.376041 -1.691188
schwietert 0.972540 2.839080
weinburger -0.213335 -0.668399
veg 0.485489 -1.195129
dia 0.404088 -0.562035
captain -1.001585 0.013325
experts 1.234044 -1.278037
mobil -0.142980 1.265951
qualified -0.361321 -1.065505
dramatically -0.736494 -1.319926
consummated -0.999356 -0.106556
unsuccessfully -0.926180 -0.572190
brandt 1.641311 -0.053310
quantify -2.209424 0.784084
responsibly -0.481900 -1.093419
arrives 2.291772 0.953173
benbow 0.991082 -1.257371
kaputin 1.981947 -0.013097
appear -1.777705 2.007528
officer 1.176333 1.825665
activity 0.759743 -0.583141
commissioner 1.156620 -1.109262
helle 0.992938 -0.837001
khalifa -3.619677 1.776646
consequent 0.229448 0.101592
difference 0.556950 1.982480
standing -0.158320 0.192108
freakish -0.142910 -0.109477
receptivity -2.681253 -0.707569
parts 1.082489 -2.403170
appealing -0.470120 -0.291130
showpiece 2.233928 -0.592847
armendariz 1.652767 -0.129367
volkswagen -1.126781 -1.696475
maneuvers -1.433346 1.971203
experienced 0.258714 -0.593367
minerals 0.676174 -1.401413
state 0.019201 1.169860
baking 1.016355 2.711174
klaus 1.166538 1.012054
stricken 0.990874 1.710357
nea -1.481478 0.601029
insisting 1.481323 -2.469959
inside 0.366417 -0.304508
veal -1.937841 -1.202785
upheld -0.036705 -0.681233
oman 0.421128 -2.553897
crossbred 0.269269 0.455233
parliament -0.761678 -0.459330
raiders -0.870645 1.245465
called 1.310263 -0.145299
growth 0.429171 -0.697202
oats -0.684386 -1.488343
waste -1.254358 -0.996090
scheme -1.462823 0.873980
happens 0.622166 1.179948
names 0.807193 -2.862409
clients -0.018385 -0.386864
assure 2.574281 -1.581662
breakneck 0.439135 -0.156297
boxleigh -0.995518 -2.378386
prescott -0.845735 2.895516
coincided -0.862074 0.445158
whiplash -0.681716 0.683132
exported 1.021659 2.462931
casualty -0.977822 -0.947718
enacted -0.764400 1.829255
outer 0.322549 1.352355
redemption -1.030959 -0.989208
marketings 0.841686 -0.064906
intermarket 1.072484 1.565547
coop 2.015810 2.128250
competitively 0.610395 2.657986
inter 0.194289 -2.680673
ula -2.012011 -3.578598
followthrough 0.751745 -1.259221
resell 0.251241 -1.270787
maurizio -0.957783 2.478374
agpm 1.255741 -1.387777
forming 1.682289 -1.088475
uncertainties 0.726743 -0.770334
unrepresentative 0.560895 -1.240153
refine -0.122173 -0.239002
says 2.463796 1.010811
saga -1.435925 -1.315881
midstates -1.836784 -0.630250
geological -2.193628 -0.280896
carbozulia -2.735089 0.094110
borrrowings -0.827809 0.904340
imposed -0.501602 0.618663
disappearing -1.491699 -3.129032
define 0.818151 -0.026541
changed -0.950892 -1.330451
doctrine -3.360896 -1.341305
aim -0.680376 -1.553410
voice 3.904946 -0.606155
avoid -0.356147 -0.984843
saharan -2.916622 0.845845
publishing 3.691702 1.691389
are 0.854900 -0.095985
cautioned 0.362851 -2.167851
repayment 0.786725 -1.478324
main -0.535578 1.080981
friedrich 5.760567 2.520137
angle -0.803841 0.003271
scales -0.857299 0.717325
amsol -0.300477 -0.439620
surcharges 0.605070 -1.201877
emphasize -0.423347 1.251589
rotated -1.436512 -1.288748
steeper 0.285579 -1.842483
inclusion 0.142422 1.154214
withdrawing 1.828977 1.948219
backing -0.557597 -0.104915
appreciations -1.487751 -0.598458
attempt -1.020109 0.869262
hirabayashi 0.043742 -2.877440
al -0.804271 -2.046046
oapec -3.556139 -1.436761
reintroduce 0.249149 0.335712
netbacks -0.628407 -1.131300
advancing -0.384186 -0.929246
perceive 0.196506 0.632031
shaalan -1.838394 -0.745196
everyone 1.274489 0.085116
desire 1.871221 1.715720
issuers 2.106976 -0.237328
alignment -0.606679 0.469775
rukwa 2.469339 1.589965
enable 1.656331 -2.188869
throughput 0.095041 -0.157343
royce -0.414099 1.716495
resurrected 0.148909 0.509717
giscard -1.524872 -2.984928
imponderables 1.530696 1.889141
weather -0.975309 -0.588389
nigel -2.293269 1.485771
counterattack 3.149154 -2.101322
bus -0.082881 -1.533971
marion -1.375100 -4.740063
ezzedine -0.684817 -1.519466
braking 0.773648 -1.323756
stuck -1.741059 2.315653
charities -1.731371 -2.213095
plying 0.551887 -0.170459
shortfalls -1.226539 -1.218577
csr -0.290046 -1.493098
insecticides 2.096678 -1.247636
began -1.183965 -1.440896
clercq 0.703264 -0.209933
concluded 0.343205 1.152762
bucci 1.178124 0.904751
complaining -0.658621 1.924372
allow -0.012918 1.012289
lodged 0.022984 0.315579
alick 0.062907 -0.798312
chamber 2.227709 -2.288819
begin 0.821906 -2.084744
entry -0.783522 -1.877701
comment 1.582079 0.727674
getty -2.304528 -1.106856
wello 1.898330 2.333872
outlook -0.194704 -1.161972
lapse 0.251682 -1.581551
machinery 0.104422 0.764408
cheryl -1.192747 -0.768268
buenaventura -1.229511 -1.665491
written -0.045529 0.604884
requirments 1.157489 3.264295
issuance -0.783022 -1.673800
finishing 2.574954 -0.128219
gabon -0.541787 0.392813
thani 0.453750 0.096134
hilton 0.628503 1.275174
correct -0.235869 0.486398
informed -1.251836 2.138915
keep 1.229070 0.912917
villa -0.839885 1.381941
nominations -1.060686 0.283907
transactions 0.943822 1.536928
mahlmann 1.517407 0.997138
ambitious -1.474978 0.292087
intended 2.951540 -2.006702
reaching -1.808162 -2.005381
governor 1.622933 0.142525
notification -2.076296 -0.228461
indicates -0.551476 -2.076275
statutory 1.912702 0.205132
obtains 1.687964 -2.082172
december -0.989231 -0.277532
building -1.633966 0.879341
spinning 0.248120 -1.631464
witchita -0.365811 1.761265
contingent -0.840081 -1.010475
roads -2.219668 0.473370
became 0.478014 -0.464099
staffers 1.254280 -1.873936
sponsorship -0.071246 0.102126
laid 0.124476 -2.322408
growing 0.049847 1.999619
equal 2.117597 -0.997425
nederland 0.095173 -1.180126
kellogg 0.071573 -0.977712
barents -0.529705 1.886297
recovers -1.768270 -1.317638
operates 0.183508 -0.216910
questioned -2.730348 1.138706
kuwaitis -0.784936 0.232738
darwin -0.245662 -0.048166
institute -1.930065 -2.207463
renovate -2.301855 1.168640
